adId,link,price,pricePerMeter,area,photo,dateCreated,pushedUpAt,isPrivateOwner,date
63217542,https://www.otodom.pl/pl/oferta/bezczynszowe-m3-pabianice-ID4hfLM,225000.0,4167.0,54.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InV0djFwYmZuMmJqOTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.mEGYz-1Ka-Ccny-LGd967hRJHNRql-jDMbkUx17Z_2g/image;s=1280x1024;q=80,2022-06-21 15:54:49,,False,2023-01-07
62907990,https://www.otodom.pl/pl/oferta/m3-pabianice-ii-pietro-cegla-dobra-cena-ID4fXf0,259000.0,5630.0,46.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVqYTVjdzgwMGVjZjMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.CLBAfOw24KB4_tETeMV9a9fzkx2VjGrRPldw309ru7Y/image;s=1280x1024;q=80,2022-06-11 08:34:52,2022-06-11T08:34:52+02:00,False,2023-01-07
63179099,https://www.otodom.pl/pl/oferta/okazja-2-pokoje-na-bugaju-48-m2-ID4h5LJ,260000.0,5417.0,48.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjR1MjMzZ3MwZWNnZTItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.JKVNGj9JpUccg8DqLswGY4hltOofTHtb-t1gl4B7lt4/image;s=1280x1024;q=80,2022-06-11 08:33:00,2022-06-11T08:33:01+02:00,False,2023-01-07
63185457,https://www.otodom.pl/pl/oferta/mieszkanie-48-15-m-pabianice-ID4h7qh,249000.0,5171.0,48.15,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im05aDd0eDdlbXZuazMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.YB68vwd-equiLqBGuI23QqVXbs4M5_CmscKmwXXnl7s/image;s=1280x1024;q=80,2022-06-10 13:41:14,,False,2023-01-07
63176615,https://www.otodom.pl/pl/oferta/klimatyczne-przytulne-do-wprowadzenia-ID4h57F,149000.0,4730.0,31.5,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ims0OTJ6N3d5ajc5MTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.l33liYPJIEJTPspDhbX7cMY4lufxHpYVAIJlezrGU0o/image;s=1280x1024;q=80,2022-06-08 14:35:29,,False,2023-01-07
63172722,https://www.otodom.pl/pl/oferta/nowy-apartament-w-centrum-miasta-taras-ID4h46S,389202.0,6600.0,58.97,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inpuc2l4aHZtMDN3cDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.mawmCLjlWwRtFI3FDJGcFr4l_bz6q2o34mnMA9wZHLc/image;s=1280x1024;q=80,2022-06-07 16:50:11,,False,2023-01-07
63172721,https://www.otodom.pl/pl/oferta/nowy-apartament-w-centrum-miasta-taras-ID4h46R,319746.0,6900.0,46.34,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InU1dWhweGt5ZDFzOC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.lFYJD-VaHkl-hybSjql754pwazfZlBiqGPRWnxaVzMo/image;s=1280x1024;q=80,2022-06-07 16:50:10,,False,2023-01-07
63111440,https://www.otodom.pl/pl/oferta/nowy-apartament-w-centrum-miasta-taras-ID4gOas,550000.0,6885.0,79.88,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IngwNHJrMzJ0d24yNzItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.4nYJeMXE68CtOhi_1McMKQMKdXHI7d1SK9XPQRdnsZI/image;s=1280x1024;q=80,2022-05-21 23:05:24,,False,2023-01-07
63104081,https://www.otodom.pl/pl/oferta/mieszkanie-o-pow-43-m2-w-nowym-budownictwie-ID4gMfL,279000.0,6488.0,43.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJzNWYzMDMxejNtYzMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.oFPEk0Gh9b36lZOzArZiogF1N-ObyrZpey39rEV7DW4/image;s=1280x1024;q=80,2022-05-19 16:11:37,,False,2023-01-07
63099103,https://www.otodom.pl/pl/oferta/idealne-pod-dzialalnosc-bezczynszowe-m-4-ID4gKXt,330000.0,5947.0,55.49,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVndGFmemx5Y2J0djEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.VwpY3-L_DDdWwA2lpwIwUpOBh7SRCQrZCzNnQhScyEk/image;s=1280x1024;q=80,2022-05-18 15:04:30,,False,2023-01-07
62627558,https://www.otodom.pl/pl/oferta/nowe-m4-na-zamknietym-eko-osiedlu-pabianice-ID4eMhU,549000.0,7930.0,69.23,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imp6bmIzOWJlcnl3cjEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.QNcP9DPU601PxtcaDyRKg32IkNi-nwO5la_Ky5Q1zWY/image;s=1280x1024;q=80,2022-05-17 10:35:11,2022-05-17T10:35:12+02:00,False,2023-01-07
63066245,https://www.otodom.pl/pl/oferta/0-prowizji-od-kupujacego-ID4gCpw,340000.0,6439.0,52.8,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InFtOTJkeHZvcjhtNzEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.71um1c1TtriOxHLde-_P3txTE8IHIP7SIxO6Y6X9vDw/image;s=1280x1024;q=80,2022-05-10 15:42:27,,False,2023-01-07
63050565,https://www.otodom.pl/pl/oferta/zadbane-rozkladowe-ustawne-sloneczne-ID4gykB,288000.0,5787.0,49.77,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imp1MHp2ajRodmcweC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.q-84AZebHd_9RPrglo0ouTecQMFk1JUtPI61QtL7Ozo/image;s=1280x1024;q=80,2022-05-05 21:05:37,,False,2023-01-07
63007405,https://www.otodom.pl/pl/oferta/fajne-mieszkanie-w-kaminicy-na-1pietrze-ID4gn6t,225000.0,3947.0,57.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imh2YjIzam1xbjkwMi1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.jPrhzdNjBer2IPlk4_xNlxdznxLUZJTS3Rs9q0byVJE/image;s=1280x1024;q=80,2022-04-21 17:11:54,,False,2023-01-07
62955910,https://www.otodom.pl/pl/oferta/przestronne-m-4-do-wpowadzenia-bugaj-ID4g9HU,395000.0,5471.0,72.2,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImlucGV1OGFnbGVmejItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Tre7ThK9Bzzs0zWhHhqDCAKp2mN53-rz1j8DPZEX5vA/image;s=1280x1024;q=80,2022-04-18 12:13:05,2022-04-18T12:13:05+02:00,False,2023-01-07
62626776,https://www.otodom.pl/pl/oferta/m5-z-ogrodem-na-zamknietym-osiedlu-eko-osiedle-ID4eM5i,689000.0,7499.0,91.88,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InlteHlwYThzdnpmNTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.-Aj3QsKVxsjlhUsS4oPfDETqlmk6BrL8kAVTucADMno/image;s=1280x1024;q=80,2022-04-05 13:41:16,2022-04-05T13:41:16+02:00,False,2023-01-07
62942901,https://www.otodom.pl/pl/oferta/okazja-niska-cena-centrum-od-zaraz-ID4g6k5,185000.0,3613.0,51.2,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijd5ZjV1d2hzd3M2YjEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.eJr22XtX2IuwnfJ9cTmPxgYsWhNQABEfa-wGg7garic/image;s=1280x1024;q=80,2022-04-01 16:13:16,,False,2023-01-07
62938289,https://www.otodom.pl/pl/oferta/mieszkanie-41-20-m-pabianice-ID4g57H,222500.0,5400.0,41.2,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFzMDZncXQ2ZHl4ZzMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.5u_rtc3fgYEgd1_VxwMkHOrJqTMo1rJASExnA3x5RQw/image;s=1280x1024;q=80,2022-03-31 14:04:32,,False,2023-01-07
62831965,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID4fDsN,447396.0,6900.0,64.84,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InllMDBremN1YWh1MTEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.YEj6Sg-fGBVK2Zs7a7HK0Pv7ZxACgvTO_De47rrsEV8/image;s=1280x1024;q=80,2022-03-02 12:27:00,,False,2023-01-07
62818044,https://www.otodom.pl/pl/oferta/nowoczesne-komfortowe-m3-po-remoncie-piaski-ID4fzQg,320000.0,8791.0,36.4,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhkbDY4YzhmdHExbS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.B4paHX_iFgLW7-foT4DWuax_edAgna_Qa6_A3-ehcBk/image;s=1280x1024;q=80,2022-02-25 21:25:39,,False,2023-01-07
62779347,https://www.otodom.pl/pl/oferta/stylowe-apartamenty-21-62mkw-pabianice-ID4fpM7,259000.0,5794.0,44.7,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjlmemFoeDlvZWkyczItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.m2Zov_fn0SSM432f8QYGAQFOuVThsIiJcDMh6ZQ8dcg/image;s=1280x1024;q=80,2022-02-16 15:02:27,,False,2023-01-07
62154889,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID4cNkd,438840.0,6900.0,63.6,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9pemswMnU0cGlzZDItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.M5nS6OSRGeG5rSGTZDc65Xjcc6FUdwOdCXdwHJEIyeI/image;s=1280x1024;q=80,2021-08-09 16:17:34,,False,2023-01-07
62107337,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-i-pietrze-ID4cAXf,92000.0,2421.0,38.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijh2ZGhycnI2dml3aC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.UL-q6526D896TBXsCVvatTGzIhiodpsnOGMiIDA1saY/image;s=1280x1024;q=80,2021-07-26 15:06:18,,False,2023-01-07
61390401,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID49ArL,467090.0,6500.0,71.86,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InZlbTFhcnIwdmFvby1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.EW1Opm1_jk7dbWyBKPZCkjG1ZaMMSaGo5BIwJzNQMu0/image;s=1280x1024;q=80,2021-01-14 16:04:06,,False,2023-01-07
60310437,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID453uZ,278314.0,7400.0,37.61,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InE0Z3Y4bGtnOWJ0cDEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.xZu7_a-goZG72wyEZsip1RULaUszqJlJBzuLWF0Uujg/image;s=1280x1024;q=80,2020-03-09 15:42:11,,False,2023-01-07
60309427,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID453eH,439461.0,6900.0,63.69,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9qbXNwcXZ2b2VyYi1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.o9-GSraxYsxmzfxnbVgWF3qhFJLy2VzLsQmkwRe2l2c/image;s=1280x1024;q=80,2020-03-09 13:10:30,,False,2023-01-07
60309124,https://www.otodom.pl/pl/oferta/apartament-na-sprzedaz-przy-ul-sw-rocha-nowy-ID4539O,600000.0,10874.0,55.18,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImZhZDNqZnV1bnNpajMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.E2vGiran9DVBWZs0qh_6UsmRQmzVFo-HuLmuHtPPXSY/image;s=1280x1024;q=80,2020-03-09 12:29:07,,False,2023-01-07
60308581,https://www.otodom.pl/pl/oferta/apartament-na-sprzedaz-ul-podlesna-bugaj-ID45313,760000.0,10155.0,74.84,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjVmbzE1andnNHdnZDEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.-oanTG8KPs3nfaWeNV1yxVswl8osXmGuOR_hMuiuac8/image;s=1280x1024;q=80,2020-03-09 11:09:18,,False,2023-01-07
60308518,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID45302,380052.0,6900.0,55.08,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjdjNHA5bmU0NXlnajMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.lyxhRJTkuG0MPvL8FLccvIgBeHHnzRS_8fjDqrKaPUY/image;s=1280x1024;q=80,2020-03-09 10:58:25,,False,2023-01-07
60308407,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-lokal-ID452Yf,198449.0,7900.0,25.12,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijk1cXZjZHVieDR1bjMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.kVPh_RWV3A02EJQyNSce_XfkPRxbNSej3p6caaRdGqU/image;s=1280x1024;q=80,2020-03-09 10:33:04,,False,2023-01-07
60308339,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ul-podlesna-bugaj-ID452X9,289800.0,6900.0,42.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFzdGxsc2NlYTNpaTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.VVuocYgL1sCG7tcd11bZwY3xOqjFlQlTLsIVYj-2MjY/image;s=1280x1024;q=80,2020-03-09 10:17:31,,False,2023-01-07
63489650,https://www.otodom.pl/pl/oferta/3-pokoje-na-1-pietrze-wysoki-standard-ID4ioyC,439000.0,7081.0,62.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InRyOXFlYnN0aXVxdTItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.cwHigl0EVFS0JwePuVJEAFG0cwDS_3_OpO5vpfY10SM/image;s=1280x1024;q=80,2023-01-08 09:28:25,2023-01-08T09:28:25+01:00,False,2023-01-08
63800755,https://www.otodom.pl/pl/oferta/m-4-do-zamieszkania-tkacka-w-pabianicach-ID4jHur,369000.0,6069.0,60.8,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBiOHppdWd4aXBxZzMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.2G8N4HQZNM-d7kg6rhmARFPmSWUU0bilAObd-Gj6wBQ/image;s=1280x1024;q=80,2023-01-07 15:22:25,2023-01-07T15:22:25+01:00,False,2023-01-08
63440836,https://www.otodom.pl/pl/oferta/3-pokoje-z-widokiem-na-park-wolnosci-ID4ibRi,308900.0,6435.0,48.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFmeDJpdnh3bmRicDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.zyFSdJTlOkMP0bKLOzdmch3L8LyFV2gnKLql8kb3xr4/image;s=1280x1024;q=80,2023-01-07 14:53:07,2023-01-07T14:53:07+01:00,False,2023-01-08
63781503,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-m3-pabianice-bezposrednio-ID4jCtW,279000.0,5694.0,49.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImtjNmo4OWhvdDl1OS1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.MVj6Sa7-kkM23SEbH54ZEdjCbEVx4x7-6nkHhAx_Reg/image;s=1280x1024;q=80,2023-01-07 09:37:57,2023-01-07T09:37:57+01:00,True,2023-01-08
63781140,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-odrestaurowanej-kamienicy-ID4jCo4,348564.0,6200.0,56.22,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImF1ZXBlYWRiMGk5ai1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.vlr5Ggi9tS08m7EUh6TizQP1HovKgObHpxlAD_XmC5M/image;s=1280x1024;q=80,2023-01-06 21:19:09,2023-01-06T21:19:09+01:00,True,2023-01-08
63825386,https://www.otodom.pl/pl/oferta/kawalerka-mieszkanie-ID4jNTI,180000.0,6667.0,27.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImlsdWU0MHJrOWgxOC1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Hyj2tgdK3ZyqaFAruak_n-a25788Sl_B9JIy6sRfy7Y/image;s=1280x1024;q=80,2023-01-06 15:43:28,,True,2023-01-08
63825238,https://www.otodom.pl/pl/oferta/fantastyczne-po-remoncie-z-piekna-lazienka-ID4jNRk,259999.0,7027.0,37.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjBja2xueGVhOWJsaTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.428wht3Hec6uybK-guLzGWnrHc1FaXH2evY-cQRf6sc/image;s=1280x1024;q=80,2023-01-06 14:29:30,,True,2023-01-08
63777421,https://www.otodom.pl/pl/oferta/apartament-95m2-w-stylu-loft-ID4jBq5,749000.0,7884.0,95.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inh0MXd1anJnampjNzMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.9ut_YvDp4UGGIFkVyQyAGfewZtbyitHPNhq5uK7pKoQ/image;s=1280x1024;q=80,2023-01-05 18:18:20,2023-01-05T18:18:21+01:00,False,2023-01-08
63706964,https://www.otodom.pl/pl/oferta/do-wprowadzenia-duzy-balkon-bugaj-ID4jj5G,385000.0,6311.0,61.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImlhYW51enF0b3drdTItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.5TUjGWBnwDWhOTirFQ7qtleHPi4uGro5mn1F-iUM_C8/image;s=1280x1024;q=80,2023-01-05 17:44:16,2023-01-05T17:44:16+01:00,False,2023-01-08
63798265,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-po-generalnym-remoncie-ID4jGQh,450000.0,9336.0,48.2,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImM5cWtoMnY0MmVjMjEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.Zg_OHH1Ra8hWx-wuEsY-f25HmxS90xXug_G1f3SZiDM/image;s=1280x1024;q=80,2023-01-05 13:48:44,2023-01-05T13:48:44+01:00,True,2023-01-08
63748478,https://www.otodom.pl/pl/oferta/sprzedam-bezczynszowe-mieszkanie-30m2-pabianice-ID4jtTg,186000.0,6200.0,30.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im83NWppaXBzajdzZy1BUEwiLCJ3IjpbeyJmbiI6ImVudmZxcWUxYXk0azEtQVBMIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.WILEq5FnDsWmu8kKh6P7Z0VxHKspc76eAfQqAQ9kDAc/image;s=1280x1024;q=80,2023-01-04 21:48:03,2023-01-04T21:48:03+01:00,True,2023-01-08
63820076,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-61-m2-pabianice-ID4jMv4,389000.0,6394.0,60.84,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InN1d2hpaDJlOTczbzEtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.JyPbb7MgqCxx_Fzp49xiUMkmtgD_HjJGGIpmIG0BELI/image;s=1280x1024;q=80,2023-01-04 16:11:47,,False,2023-01-08
63816812,https://www.otodom.pl/pl/oferta/m4-pabianice-centrum-4700zl-m2-ID4jLFq,270000.0,4737.0,57.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRqejNqNWNlcWQ1YjItQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.AlVCuCxJ15H18cnKQ6qZKmewScCJXSZWKx18GowrNxw/image;s=1280x1024;q=80,2023-01-03 17:41:12,,False,2023-01-08
63815817,https://www.otodom.pl/pl/oferta/mieszkanie-48m2-pietro-3-4-balkon-pabianice-piaski-ID4jLpn,279000.0,5788.0,48.2,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImNmeTdhZms5c2d0YjMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.22n5iZ_TGopeCbh40aYI3QB8SDVnmLecGcPGpJvJ8z0/image;s=1280x1024;q=80,2023-01-03 14:21:12,,False,2023-01-08
63815808,https://www.otodom.pl/pl/oferta/zamiana-sprzedaz-pabianice-ID4jLpe,235000.0,4896.0,48.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImNkb3Y4eXljMmx2NDMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.un71qEkpJnwPTNOAo8uM5zYBsJRTtleIN0_d4Ki-_Ug/image;s=1280x1024;q=80,2023-01-03 14:20:56,,False,2023-01-08
63815806,https://www.otodom.pl/pl/oferta/mieszkanie-47-mkw-z-kw-kamienica-pabianice-ID4jLpc,115000.0,2447.0,47.0,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InM4MnV3dHd2NG10ZTMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.uZPo6hBgtdmXhiY93EZr0Uxhy875IMSrEOol1JwSp7Y/image;s=1280x1024;q=80,2023-01-03 14:20:55,,False,2023-01-08
63671673,https://www.otodom.pl/pl/oferta/m-3-przestronne-pabianice-swietny-punkt-ID4j9Ut,295000.0,6071.0,48.59,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRtOHkzeDJ2OWcyZzMtQVBMIiwidyI6W3siZm4iOiJlbnZmcXFlMWF5NGsxLUFQTCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.DFeG5LlBfZQR_PdPL1lo7MMNKwvqkwyA0HZmjLRe1GU/image;s=1280x1024;q=80,2023-01-02 22:09:40,2023-01-02T22:09:40+01:00,False,2023-01-08
